symbol,date,open,high,low,close,volume
NLICL,2025-01-06,846.49,862.0,835.22,849.68,17442
NLICL,2025-01-07,858.34,861.37,845.88,854.54,18556
NLICL,2025-01-08,858.33,871.93,851.47,858.47,12063
NLICL,2025-01-09,869.92,875.66,865.53,871.78,12183
NLICL,2025-01-10,877.97,886.2,870.68,877.87,17318
NLICL,2025-01-13,895.6,902.7,887.82,891.32,16235
NLICL,2025-01-14,881.82,897.03,868.31,881.17,9211
NLICL,2025-01-15,875.19,882.6,868.97,872.11,17613
NLICL,2025-01-16,887.78,905.96,878.57,891.68,13511
NLICL,2025-01-17,880.78,895.53,864.12,879.67,13151
NLICL,2025-01-20,902.05,914.03,894.75,900.36,9481
NLICL,2025-01-21,891.85,899.98,887.99,893.64,11028
NLICL,2025-01-22,884.22,902.11,868.44,886.79,18736
NLICL,2025-01-23,891.57,905.02,878.44,890.0,8193
NIFRA,2024-12-13,74.92,76.18,73.86,74.69,165611
NIFRA,2024-12-16,75.56,76.39,74.49,75.7,139047
NIFRA,2024-12-17,76.92,77.79,75.65,76.56,139781
NIFRA,2024-12-18,77.13,78.67,76.4,77.42,119934
NIFRA,2024-12-19,79.17,80.09,77.77,79.1,143261
NIFRA,2024-12-20,78.18,79.41,77.87,78.38,155395
NIFRA,2024-12-23,77.96,78.73,76.71,77.92,152534
NIFRA,2024-12-24,78.67,79.59,77.63,78.85,88382
NIFRA,2024-12-25,79.11,79.26,78.58,79.0,106758
NIFRA,2024-12-26,78.57,79.73,77.22,78.96,102616
NIFRA,2024-12-27,81.13,81.3,80.66,80.96,75381
NIFRA,2024-12-30,81.22,82.54,80.19,81.43,85189
NIFRA,2024-12-31,82.26,82.83,81.96,82.37,106334
NIFRA,2025-01-01,82.92,84.26,81.8,82.68,165994
NIFRA,2025-01-02,83.42,84.98,82.05,83.53,143701
NIFRA,2025-01-03,84.45,85.09,83.84,84.45,145385
NIFRA,2025-01-06,84.37,85.12,83.87,84.79,141638
NIFRA,2025-01-07,86.27,87.47,85.71,85.87,145254
NIFRA,2025-01-08,85.89,86.31,85.49,86.07,139414
NIFRA,2025-01-09,84.76,85.75,84.61,85.14,125040
NIFRA,2025-01-10,84.9,85.7,83.67,84.95,111870
NIFRA,2025-01-13,84.3,84.57,83.88,84.41,116650
NIFRA,2025-01-14,83.65,84.94,82.18,83.38,140735
NIFRA,2025-01-15,82.78,84.12,81.59,82.8,142781
NIFRA,2025-01-16,82.26,82.76,80.88,82.17,140163
NIFRA,2025-01-17,82.11,82.63,81.33,81.91,114513
NIFRA,2025-01-20,82.89,83.25,82.48,82.72,103740
NIFRA,2025-01-21,82.26,82.53,80.94,82.37,126586
NIFRA,2025-01-22,81.63,83.06,80.18,81.82,112909
NIFRA,2025-01-23,81.87,82.11,80.57,82.0,116364
SHINE,2024-12-13,206.8,208.72,203.94,207.71,42649
SHINE,2024-12-16,212.73,214.66,208.6,212.21,59021
SHINE,2024-12-17,209.82,212.83,208.65,208.89,44737
SHINE,2024-12-18,210.84,211.32,207.4,209.87,33709
SHINE,2024-12-19,209.04,210.39,207.49,209.68,52922
SHINE,2024-12-20,209.83,210.56,208.78,209.66,47898
SHINE,2024-12-23,209.72,212.57,206.87,209.95,37849
SHINE,2024-12-24,210.83,212.08,207.86,209.96,56683
SHINE,2024-12-25,214.6,215.04,210.84,214.16,26191
SHINE,2024-12-26,218.12,220.0,214.41,217.83,59026
SHINE,2024-12-27,214.34,215.44,212.25,214.28,49407
SHINE,2024-12-30,213.54,215.67,212.63,214.45,41806
SHINE,2024-12-31,216.47,218.28,212.64,216.37,31648
SHINE,2025-01-01,217.61,218.72,213.88,217.73,55076
SHINE,2025-01-02,217.66,220.81,215.86,216.62,34282
SHINE,2025-01-03,216.31,217.25,214.92,215.31,60300
SHINE,2025-01-06,216.15,219.97,213.91,215.7,34889
SHINE,2025-01-07,214.86,217.37,211.26,214.99,47428
SHINE,2025-01-08,214.61,215.52,212.61,213.58,57296
SHINE,2025-01-09,213.12,216.81,210.24,212.18,59695
SHINE,2025-01-10,210.34,211.13,207.72,209.8,50745
SHINE,2025-01-13,212.71,215.79,211.29,213.25,31542
SHINE,2025-01-14,212.41,215.41,210.26,212.28,26338
SHINE,2025-01-15,211.6,214.14,211.12,212.64,33823
SHINE,2025-01-16,214.03,215.05,211.07,213.75,55228
SHINE,2025-01-17,214.71,215.27,211.93,214.22,26928
SHINE,2025-01-20,212.61,215.26,209.21,212.65,35903
SHINE,2025-01-21,206.86,210.51,206.63,207.07,27472
SHINE,2025-01-22,208.5,210.03,205.6,207.96,51987
SHINE,2025-01-23,215.9,219.61,213.24,215.0,38262
MLBL,2024-12-13,162.91,163.75,160.17,163.39,52617
MLBL,2024-12-16,164.56,165.87,163.86,164.55,49350
MLBL,2024-12-17,162.86,165.23,162.06,163.14,43712
MLBL,2024-12-18,162.19,165.34,160.76,162.75,32130
MLBL,2024-12-19,165.45,165.84,162.83,165.57,47163
MLBL,2024-12-20,165.1,167.27,163.59,165.93,25040
MLBL,2024-12-23,170.01,170.83,167.04,169.21,32798
MLBL,2024-12-24,166.08,166.7,165.15,166.53,53428
MLBL,2024-12-25,166.66,169.17,165.76,167.12,49742
MLBL,2024-12-26,165.49,166.64,163.43,165.62,45516
MLBL,2024-12-27,166.85,167.53,164.38,166.33,51408
MLBL,2024-12-30,169.89,172.9,168.49,169.37,35576
MLBL,2024-12-31,171.72,173.82,168.7,171.56,40284
MLBL,2025-01-01,172.05,172.71,170.88,171.69,41507
MLBL,2025-01-02,169.52,169.81,166.47,168.75,42060
MLBL,2025-01-03,171.98,174.6,171.1,172.33,26530
MLBL,2025-01-06,168.69,170.32,166.69,168.67,52372
MLBL,2025-01-07,168.38,170.54,166.85,167.83,37708
MLBL,2025-01-08,168.66,170.82,167.01,167.95,50155
MLBL,2025-01-09,166.53,169.37,164.09,166.91,34087
MLBL,2025-01-10,167.79,171.03,167.21,168.07,45160
MLBL,2025-01-13,170.74,172.54,170.04,170.36,38783
MLBL,2025-01-14,170.47,171.31,169.68,170.67,46195
MLBL,2025-01-15,169.33,169.76,168.7,169.52,23695
MLBL,2025-01-16,172.72,175.74,170.55,172.37,30652
MLBL,2025-01-17,171.23,173.78,169.39,170.88,53434
MLBL,2025-01-20,174.59,177.06,173.58,175.38,50185
MLBL,2025-01-21,173.52,176.62,172.03,174.08,35680
MLBL,2025-01-22,175.23,178.63,172.54,175.87,32980
MLBL,2025-01-23,177.63,180.81,176.46,178.0,48132
SDBL,2024-12-13,172.58,175.75,169.67,172.7,30245
SDBL,2024-12-16,174.51,178.14,171.7,175.08,27501
SDBL,2024-12-17,175.3,177.57,172.99,174.88,26141
SDBL,2024-12-18,175.93,177.08,173.38,176.11,29395
SDBL,2024-12-19,178.9,180.38,177.68,179.32,40969
SDBL,2024-12-20,180.64,181.06,177.44,180.46,40561
SDBL,2024-12-23,177.36,178.18,175.97,177.72,32747
SDBL,2024-12-24,175.98,176.96,172.6,175.72,40885
SDBL,2024-12-25,174.58,177.21,173.53,175.02,32422
SDBL,2024-12-26,174.7,176.01,173.33,175.03,38527
SDBL,2024-12-27,177.33,177.83,173.83,176.54,40402
SDBL,2024-12-30,177.65,180.49,174.65,177.23,31888
SDBL,2024-12-31,175.34,177.54,173.04,174.98,18247
SDBL,2025-01-01,177.87,178.81,175.88,177.72,40708
SDBL,2025-01-02,181.63,184.59,178.94,181.81,33911
SDBL,2025-01-03,184.23,184.73,180.09,183.36,28216
SDBL,2025-01-06,179.66,182.88,179.22,180.4,28227
SDBL,2025-01-07,181.7,183.67,180.66,182.14,18095
SDBL,2025-01-08,180.25,182.31,178.8,180.09,23649
SDBL,2025-01-09,184.21,184.68,181.13,183.82,38798
SDBL,2025-01-10,187.68,187.91,184.65,187.23,22991
SDBL,2025-01-13,189.52,190.95,186.31,189.96,28821
SDBL,2025-01-14,189.85,192.0,188.17,189.41,19814
SDBL,2025-01-15,194.8,197.77,193.09,193.93,37499
SDBL,2025-01-16,194.82,196.82,191.15,193.98,32584
SDBL,2025-01-17,195.71,198.36,193.46,195.24,19512
SDBL,2025-01-20,194.77,198.27,193.2,195.02,30713
SDBL,2025-01-21,192.16,194.0,191.63,192.6,33768
SDBL,2025-01-22,196.77,198.49,194.78,196.21,23801
SDBL,2025-01-23,195.4,197.02,192.96,195.0,33359
CFCL,2024-12-13,57.32,58.38,57.22,57.43,170556
CFCL,2024-12-16,57.08,57.72,56.97,57.17,257608
CFCL,2024-12-17,56.73,57.39,56.24,56.95,198496
CFCL,2024-12-18,57.81,58.89,57.43,57.99,251524
CFCL,2024-12-19,59.28,60.09,58.44,59.06,215510
CFCL,2024-12-20,58.11,59.04,57.24,58.31,228721
CFCL,2024-12-23,56.27,56.6,55.42,56.43,119115
CFCL,2024-12-24,57.23,58.0,56.57,57.1,144359
CFCL,2024-12-25,57.73,58.06,56.85,57.98,259911
CFCL,2024-12-26,58.37,58.93,57.42,58.52,154022
CFCL,2024-12-27,58.89,59.56,58.06,58.87,127944
CFCL,2024-12-30,58.25,58.6,57.42,58.31,270842
CFCL,2024-12-31,58.1,58.71,57.4,58.03,186744
CFCL,2025-01-01,57.94,58.68,57.56,57.91,145996
CFCL,2025-01-02,57.48,57.94,57.3,57.48,218816
CFCL,2025-01-03,57.81,57.98,57.34,57.79,137365
CFCL,2025-01-06,58.01,58.3,57.65,58.1,151470
CFCL,2025-01-07,57.59,58.59,56.75,57.65,199236
CFCL,2025-01-08,58.61,58.74,58.34,58.66,129736
CFCL,2025-01-09,57.76,58.38,57.34,57.77,227879
CFCL,2025-01-10,58.09,58.3,57.76,58.23,203648
CFCL,2025-01-13,59.03,59.91,58.62,58.84,195638
CFCL,2025-01-14,58.87,59.81,58.26,58.96,147857
CFCL,2025-01-15,60.69,61.66,59.87,60.48,130790
CFCL,2025-01-16,60.51,61.47,60.35,60.58,151030
CFCL,2025-01-17,60.47,61.71,59.78,60.74,204614
CFCL,2025-01-20,61.43,61.56,60.71,61.14,130538
CFCL,2025-01-21,60.56,61.53,59.92,60.64,276753
CFCL,2025-01-22,61.2,61.6,60.29,61.16,174322
CFCL,2025-01-23,61.92,62.13,61.19,62.0,192335
GFCL,2024-12-13,59.91,60.13,59.24,59.84,274509
GFCL,2024-12-16,59.68,60.09,58.92,59.82,185608
GFCL,2024-12-17,59.01,59.67,58.86,59.18,235321
GFCL,2024-12-18,57.93,58.24,57.57,58.11,212059
GFCL,2024-12-19,58.19,58.9,57.75,58.01,191308
GFCL,2024-12-20,58.1,58.42,57.86,57.98,259529
GFCL,2024-12-23,57.68,58.1,56.83,57.78,270436
GFCL,2024-12-24,57.53,58.33,56.75,57.69,264320
GFCL,2024-12-25,58.32,59.15,57.85,58.14,175541
GFCL,2024-12-26,58.33,59.32,57.65,58.57,221335
GFCL,2024-12-27,57.92,58.52,56.91,58.2,304983
GFCL,2024-12-30,57.2,57.95,56.21,57.35,265233
GFCL,2024-12-31,57.96,59.0,57.79,58.06,201294
GFCL,2025-01-01,58.13,59.17,57.66,57.89,298559
GFCL,2025-01-02,56.9,57.66,55.94,57.04,158168
GFCL,2025-01-03,57.38,57.76,56.8,57.1,291407
GFCL,2025-01-06,56.88,57.9,55.89,56.68,147953
GFCL,2025-01-07,56.26,56.49,55.27,56.31,207871
GFCL,2025-01-08,55.61,56.2,54.75,55.45,262892
GFCL,2025-01-09,55.11,55.33,54.83,55.26,257164
GFCL,2025-01-10,55.46,55.55,55.11,55.32,256375
GFCL,2025-01-13,55.96,56.61,55.74,55.92,250274
GFCL,2025-01-14,55.63,56.62,55.3,55.59,223197
GFCL,2025-01-15,55.42,55.84,54.52,55.3,252130
GFCL,2025-01-16,55.65,56.58,54.74,55.42,239181
GFCL,2025-01-17,55.5,56.66,55.43,55.66,261988
GFCL,2025-01-20,56.72,57.47,56.1,56.55,150386
GFCL,2025-01-21,56.19,56.92,55.83,56.22,210248
GFCL,2025-01-22,55.73,55.94,54.95,55.48,269733
GFCL,2025-01-23,55.11,55.77,54.27,55.0,169641
MFIL,2024-12-13,49.33,50.12,48.81,49.14,239923
MFIL,2024-12-16,49.87,50.67,48.96,49.69,371261
MFIL,2024-12-17,49.57,50.41,49.52,49.68,194694
MFIL,2024-12-18,50.25,50.83,49.98,50.05,303266
MFIL,2024-12-19,50.37,50.47,49.57,50.19,203927
MFIL,2024-12-20,50.62,51.37,50.21,50.39,421316
MFIL,2024-12-23,50.56,51.15,49.71,50.77,239813
MFIL,2024-12-24,49.79,50.38,49.12,49.93,212404
MFIL,2024-12-25,48.83,49.16,48.76,48.99,376719
MFIL,2024-12-26,49.44,49.86,48.56,49.21,386453
MFIL,2024-12-27,49.0,49.38,48.31,49.08,219567
MFIL,2024-12-30,49.75,50.22,49.42,49.87,202816
MFIL,2024-12-31,49.68,50.57,48.91,49.83,272724
MFIL,2025-01-01,50.29,50.47,49.28,50.11,308140
MFIL,2025-01-02,51.68,52.33,51.46,51.78,221432
MFIL,2025-01-03,51.58,52.07,50.74,51.54,342950
MFIL,2025-01-06,51.5,52.1,50.65,51.62,301912
MFIL,2025-01-07,51.33,52.2,50.46,51.43,291684
MFIL,2025-01-08,51.26,51.96,50.84,51.28,353736
MFIL,2025-01-09,51.0,51.8,50.22,50.86,321490
MFIL,2025-01-10,50.2,51.09,49.89,50.03,279918
MFIL,2025-01-13,49.77,50.39,49.5,49.92,310145
MFIL,2025-01-14,50.22,50.99,49.62,50.22,401804
MFIL,2025-01-15,50.6,50.98,50.08,50.65,377506
MFIL,2025-01-16,49.38,49.79,49.29,49.57,231002
MFIL,2025-01-17,50.23,50.77,49.71,50.2,348128
MFIL,2025-01-20,49.82,50.48,49.24,49.96,352352
MFIL,2025-01-21,48.89,49.59,48.16,49.06,256749
MFIL,2025-01-22,48.31,48.65,48.12,48.45,258512
MFIL,2025-01-23,48.21,49.05,47.6,48.0,222893
UPPER,2024-12-13,250.45,252.56,248.48,250.48,109872
UPPER,2024-12-16,253.51,255.48,251.84,252.83,57820
UPPER,2024-12-17,258.74,261.12,255.58,259.96,79164
UPPER,2024-12-18,268.0,272.42,265.19,267.69,78580
UPPER,2024-12-19,267.62,269.26,265.31,268.83,74617
UPPER,2024-12-20,269.34,270.35,263.71,268.43,75299
UPPER,2024-12-23,270.43,271.64,268.89,271.14,54108
UPPER,2024-12-24,275.08,276.67,270.64,274.78,70948
UPPER,2024-12-25,279.21,281.35,276.91,278.37,54980
UPPER,2024-12-26,279.8,281.21,277.23,279.04,82631
UPPER,2024-12-27,282.78,284.92,276.82,281.57,48302
UPPER,2024-12-30,290.35,293.23,288.0,289.4,61821
UPPER,2024-12-31,287.94,288.83,287.46,288.39,89042
UPPER,2025-01-01,292.46,294.07,288.99,291.2,89709
UPPER,2025-01-02,287.01,291.96,286.47,287.53,102668
UPPER,2025-01-03,286.95,288.59,282.49,286.27,107599
UPPER,2025-01-06,288.52,293.75,286.79,289.93,86204
UPPER,2025-01-07,294.91,296.77,289.89,293.48,52057
UPPER,2025-01-08,294.99,296.77,291.4,295.16,99511
UPPER,2025-01-09,295.58,296.81,290.87,294.3,105417
UPPER,2025-01-10,291.21,293.24,286.77,292.49,84479
UPPER,2025-01-13,295.98,302.21,292.9,297.02,78595
UPPER,2025-01-14,295.14,298.55,293.15,295.89,94273
UPPER,2025-01-15,299.15,302.39,297.61,298.39,98433
UPPER,2025-01-16,299.06,299.64,292.96,298.29,60441
UPPER,2025-01-17,295.19,297.55,291.42,294.71,102652
UPPER,2025-01-20,297.29,302.18,292.37,296.12,90498
UPPER,2025-01-21,298.61,300.57,294.17,299.3,68584
UPPER,2025-01-22,301.55,306.32,296.74,301.76,93253
UPPER,2025-01-23,298.09,299.85,295.13,298.0,65936
NHPC,2024-12-13,72.01,73.29,70.81,71.79,429243
NHPC,2024-12-16,72.01,72.56,70.78,72.06,200370
NHPC,2024-12-17,72.06,72.69,70.9,71.92,340446
NHPC,2024-12-18,72.98,73.95,72.11,73.16,392758
NHPC,2024-12-19,73.31,73.98,72.2,73.08,277694
NHPC,2024-12-20,73.38,73.86,72.09,73.15,208338
NHPC,2024-12-23,74.13,74.83,73.86,74.15,242421
NHPC,2024-12-24,74.4,75.59,74.1,74.49,283198
NHPC,2024-12-25,74.54,75.03,74.38,74.57,216813
NHPC,2024-12-26,74.51,75.45,73.53,74.19,195351
NHPC,2024-12-27,72.99,73.58,71.88,73.0,351039
NHPC,2024-12-30,71.42,72.17,70.67,71.09,204285
NHPC,2024-12-31,72.15,72.43,71.6,72.21,421445
NHPC,2025-01-01,72.39,72.56,71.41,72.28,324645
NHPC,2025-01-02,72.46,73.63,72.16,72.53,339913
NHPC,2025-01-03,73.43,73.91,72.24,73.52,275782
NHPC,2025-01-06,75.1,76.1,74.59,75.16,204698
NHPC,2025-01-07,74.98,75.36,73.83,75.05,393694
NHPC,2025-01-08,74.21,75.16,73.09,74.55,406680
NHPC,2025-01-09,73.61,73.97,72.87,73.57,369778
NHPC,2025-01-10,73.82,74.17,73.27,73.49,420402
NHPC,2025-01-13,73.76,74.63,72.92,73.46,287841
NHPC,2025-01-14,73.31,74.05,72.66,73.13,294143
NHPC,2025-01-15,74.2,75.31,72.88,74.03,395099
NHPC,2025-01-16,73.09,74.21,72.28,73.06,281808
NHPC,2025-01-17,73.42,73.81,72.85,73.12,308011
NHPC,2025-01-20,72.48,72.93,71.87,72.47,268372
NHPC,2025-01-21,70.59,71.32,69.33,70.92,431397
NHPC,2025-01-22,72.59,73.15,71.84,72.25,273513
NHPC,2025-01-23,72.12,73.18,71.86,72.0,287092
RURU,2024-12-13,41.63,42.43,41.1,41.83,288286
RURU,2024-12-16,41.92,42.25,41.82,41.88,472123
RURU,2024-12-17,41.22,41.85,40.67,41.31,603467
RURU,2024-12-18,42.31,42.81,41.58,42.37,429049
RURU,2024-12-19,42.22,42.84,41.48,42.08,356073
RURU,2024-12-20,42.37,43.08,41.54,42.23,437781
RURU,2024-12-23,42.43,43.17,41.73,42.5,350618
RURU,2024-12-24,42.44,42.52,41.92,42.33,434880
RURU,2024-12-25,42.66,43.06,42.28,42.73,332466
RURU,2024-12-26,43.1,43.73,42.85,43.07,329742
RURU,2024-12-27,42.17,42.55,41.67,42.31,422604
RURU,2024-12-30,41.95,42.03,41.14,41.87,416568
RURU,2024-12-31,42.42,42.6,42.04,42.34,368385
RURU,2025-01-01,42.69,43.38,41.97,42.52,357501
RURU,2025-01-02,42.44,42.7,42.16,42.48,574948
RURU,2025-01-03,42.44,43.08,41.89,42.37,330624
RURU,2025-01-06,43.18,43.49,42.8,43.08,372330
RURU,2025-01-07,43.14,44.09,42.48,43.32,634175
RURU,2025-01-08,43.77,44.4,43.26,43.56,484384
RURU,2025-01-09,44.43,44.69,43.82,44.26,499553
RURU,2025-01-10,45.33,45.75,44.77,45.37,479431
RURU,2025-01-13,45.38,45.58,45.12,45.22,524979
RURU,2025-01-14,45.14,45.61,44.79,45.0,279509
RURU,2025-01-15,45.95,46.03,45.67,45.8,635468
RURU,2025-01-16,45.6,45.9,45.37,45.69,365904
RURU,2025-01-17,46.36,46.49,45.46,46.19,630794
RURU,2025-01-20,45.77,46.47,45.13,45.7,520381
RURU,2025-01-21,44.94,45.45,44.61,44.9,483491
RURU,2025-01-22,44.5,44.78,44.28,44.53,356144
RURU,2025-01-23,45.09,45.31,44.67,45.0,546134
CHCL,2024-12-13,491.18,497.32,486.59,489.75,31747
CHCL,2024-12-16,487.98,489.48,481.45,488.98,18118
CHCL,2024-12-17,487.22,492.96,482.58,486.43,14344
CHCL,2024-12-18,499.68,502.93,495.2,498.54,24459
CHCL,2024-12-19,497.39,499.81,489.24,498.17,29606
CHCL,2024-12-20,505.72,511.81,495.43,503.61,21565
CHCL,2024-12-23,503.1,510.27,493.93,501.96,14040
CHCL,2024-12-24,499.39,502.92,491.53,498.34,14281
CHCL,2024-12-25,500.58,508.32,499.51,500.37,24630
CHCL,2024-12-26,495.15,496.36,490.78,495.07,21153
CHCL,2024-12-27,506.77,510.63,499.18,506.22,15817
CHCL,2024-12-30,489.42,491.63,482.08,490.33,32522
CHCL,2024-12-31,490.96,496.17,489.41,491.24,32677
CHCL,2025-01-01,487.13,494.35,480.67,486.73,19763
CHCL,2025-01-02,486.15,492.68,483.04,486.63,19941
CHCL,2025-01-03,493.25,500.89,485.45,495.07,24869
CHCL,2025-01-06,491.07,497.41,487.59,490.13,30379
CHCL,2025-01-07,489.99,496.56,486.33,489.99,17533
CHCL,2025-01-08,496.29,501.56,491.09,498.65,25592
CHCL,2025-01-09,490.13,492.26,480.67,488.42,32076
CHCL,2025-01-10,493.84,500.32,489.87,495.79,24174
CHCL,2025-01-13,507.08,510.18,498.86,509.18,25002
CHCL,2025-01-14,513.01,515.56,509.11,512.78,29391
CHCL,2025-01-15,511.69,518.92,508.48,514.05,18763
CHCL,2025-01-16,509.32,516.13,507.93,510.3,29201
CHCL,2025-01-17,504.17,510.93,497.81,503.75,26038
CHCL,2025-01-20,509.78,512.11,506.69,509.95,24457
CHCL,2025-01-21,516.39,525.65,507.28,517.12,19951
CHCL,2025-01-22,514.1,523.64,510.98,516.39,20242
CHCL,2025-01-23,520.91,524.94,517.33,520.0,22542
BPCL,2024-12-13,325.31,330.81,320.61,326.41,20181
BPCL,2024-12-16,328.34,331.99,327.13,328.17,33121
BPCL,2024-12-17,332.41,337.81,329.48,332.93,20698
BPCL,2024-12-18,340.71,346.31,336.66,340.49,26116
BPCL,2024-12-19,332.72,335.1,329.18,333.91,33588
BPCL,2024-12-20,327.46,334.42,325.77,328.84,33362
BPCL,2024-12-23,335.41,336.2,331.0,334.31,34447
BPCL,2024-12-24,336.39,341.21,330.83,335.29,42204
BPCL,2024-12-25,334.17,340.76,333.67,335.43,23141
BPCL,2024-12-26,335.24,335.8,330.77,334.49,31606
BPCL,2024-12-27,334.72,340.38,332.25,334.45,30732
BPCL,2024-12-30,338.3,344.1,331.31,337.25,43243
BPCL,2024-12-31,328.81,335.07,324.46,330.17,22019
BPCL,2025-01-01,333.48,337.67,329.64,333.68,20081
BPCL,2025-01-02,340.23,345.79,335.99,339.89,24119
BPCL,2025-01-03,347.88,348.71,346.47,348.08,39345
BPCL,2025-01-06,356.31,358.81,354.43,356.0,32564
BPCL,2025-01-07,362.91,367.17,360.04,361.73,33660
BPCL,2025-01-08,366.46,373.11,363.23,366.77,33823
BPCL,2025-01-09,364.47,369.75,361.45,365.5,23333
BPCL,2025-01-10,374.19,380.09,372.31,375.85,31784
BPCL,2025-01-13,375.22,380.89,368.98,376.25,29748
BPCL,2025-01-14,376.48,379.31,371.0,377.75,28372
BPCL,2025-01-15,379.52,384.19,375.99,381.23,30783
BPCL,2025-01-16,381.19,387.47,375.27,381.64,31342
BPCL,2025-01-17,378.78,381.29,375.66,380.45,32847
BPCL,2025-01-20,384.22,388.25,382.14,382.78,19935
BPCL,2025-01-21,384.4,386.64,378.69,385.96,32230
BPCL,2025-01-22,387.93,388.62,386.63,387.37,39740
BPCL,2025-01-23,384.22,385.89,378.41,385.0,21888
HDHPC,2024-12-13,33.37,33.9,33.33,33.42,414496
HDHPC,2024-12-16,33.76,34.27,33.15,33.63,480880
HDHPC,2024-12-17,33.74,34.37,33.24,33.77,648167
HDHPC,2024-12-18,33.81,34.31,33.44,33.86,555785
HDHPC,2024-12-19,33.71,34.2,33.49,33.6,338743
HDHPC,2024-12-20,32.96,33.07,32.54,32.9,543329
HDHPC,2024-12-23,32.73,33.09,32.7,32.77,370374
HDHPC,2024-12-24,33.1,33.36,32.52,33.04,380215
HDHPC,2024-12-25,33.06,33.59,32.83,32.91,728657
HDHPC,2024-12-26,32.97,33.29,32.75,33.06,516222
HDHPC,2024-12-27,33.23,33.5,32.97,33.26,554628
HDHPC,2024-12-30,33.87,34.29,33.58,33.98,552408
HDHPC,2024-12-31,34.33,34.9,33.73,34.43,462261
HDHPC,2025-01-01,34.32,34.68,33.77,34.23,604568
HDHPC,2025-01-02,33.7,34.19,33.49,33.68,569069
HDHPC,2025-01-03,33.95,34.06,33.49,33.95,489151
HDHPC,2025-01-06,34.48,34.82,33.99,34.44,316504
HDHPC,2025-01-07,34.54,34.74,34.35,34.54,323819
HDHPC,2025-01-08,34.79,35.38,34.24,34.76,511138
HDHPC,2025-01-09,35.8,36.37,35.49,35.95,484241
HDHPC,2025-01-10,36.16,36.75,35.63,36.16,323240
HDHPC,2025-01-13,35.76,36.15,35.53,35.63,563561
HDHPC,2025-01-14,35.33,35.62,35.04,35.22,695816
HDHPC,2025-01-15,36.23,36.38,35.71,36.2,396912
HDHPC,2025-01-16,35.76,36.07,35.45,35.85,559815
HDHPC,2025-01-17,36.46,36.91,35.85,36.49,350530
HDHPC,2025-01-20,36.76,37.24,36.23,36.88,432326
HDHPC,2025-01-21,37.4,37.98,36.74,37.43,585500
HDHPC,2025-01-22,37.55,38.1,37.4,37.48,322225
HDHPC,2025-01-23,37.87,38.61,37.48,38.0,550024
NTC,2024-12-13,749.48,759.01,745.48,750.03,27109
NTC,2024-12-16,769.11,774.13,757.86,769.84,42321
NTC,2024-12-17,771.28,776.91,764.12,768.14,45457
NTC,2024-12-18,785.3,788.53,781.24,782.6,31096
NTC,2024-12-19,774.57,777.42,767.03,775.82,23708
NTC,2024-12-20,764.44,771.26,761.19,766.36,44863
NTC,2024-12-23,769.01,782.55,766.37,770.53,41804
NTC,2024-12-24,778.58,791.29,777.07,781.34,39538
NTC,2024-12-25,774.74,783.43,769.3,776.05,34791
NTC,2024-12-26,768.25,776.04,764.9,771.18,44475
NTC,2024-12-27,766.27,782.28,756.76,769.06,38979
NTC,2024-12-30,774.21,785.67,770.79,772.27,29336
NTC,2024-12-31,775.55,778.06,768.13,772.78,41178
NTC,2025-01-01,775.39,779.49,771.57,774.01,25360
NTC,2025-01-02,775.98,789.75,768.28,779.46,44135
NTC,2025-01-03,792.98,796.97,789.98,793.9,35849
NTC,2025-01-06,782.83,795.68,775.54,785.28,37379
NTC,2025-01-07,793.99,806.28,790.9,794.3,40279
NTC,2025-01-08,800.36,815.79,795.08,803.53,39937
NTC,2025-01-09,796.55,810.36,792.03,797.64,23807
NTC,2025-01-10,798.49,812.07,784.76,799.23,47235
NTC,2025-01-13,782.97,792.16,771.1,781.57,27566
NTC,2025-01-14,793.46,798.28,786.17,789.97,31550
NTC,2025-01-15,796.59,800.42,789.62,799.47,47631
NTC,2025-01-16,802.22,808.95,792.47,803.27,35067
NTC,2025-01-17,801.16,814.43,793.62,801.64,34714
NTC,2025-01-20,790.76,807.68,779.89,793.63,22724
NTC,2025-01-21,805.96,814.92,795.84,804.64,32352
NTC,2025-01-22,797.56,801.01,792.06,795.29,38605
NTC,2025-01-23,784.36,791.9,773.66,785.0,41458
VIANET,2024-12-13,778.39,792.36,774.36,778.52,9826
VIANET,2024-12-16,780.59,794.54,777.62,780.29,8338
VIANET,2024-12-17,780.86,786.23,765.32,779.25,11350
VIANET,2024-12-18,760.08,773.47,750.76,762.1,15522
VIANET,2024-12-19,758.87,767.43,748.32,762.68,9678
VIANET,2024-12-20,779.36,786.01,772.69,782.74,10246
VIANET,2024-12-23,790.24,796.75,787.78,790.89,16288
VIANET,2024-12-24,796.71,802.04,783.82,796.77,16761
VIANET,2024-12-25,783.06,791.29,772.93,786.52,10532
VIANET,2024-12-26,782.35,796.23,769.9,784.99,13627
VIANET,2024-12-27,789.16,793.88,787.16,792.14,9250
VIANET,2024-12-30,810.65,818.97,794.57,808.05,16781
VIANET,2024-12-31,793.98,808.43,781.97,796.0,15782
VIANET,2025-01-01,792.01,803.6,788.11,795.88,16578
VIANET,2025-01-02,822.27,834.55,816.53,818.91,9340
VIANET,2025-01-03,820.58,827.21,811.07,822.35,11250
VIANET,2025-01-06,834.35,837.45,828.77,833.98,9028
